"","workerid","rt","content","subjectGender","speakerGender","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"3024",107,3616,"Sebastian did really well on the exam",NA,"M","control_bad","control_bad4","control","No",32,"51","English",0,"Male","I think I missed one earlier... but I enjoyed the test. Thanks!",2.6727
"3025",108,7995,"Mary is pregnant","M","F","pretend","1","NonProj","No",5,"37","English",0,"Male","",2.17196666666667
"3026",108,4871,"Grace visited her sister","M","M","hear","9","C","No",6,"37","English",0,"Male","",2.17196666666667
"3027",108,7515,"Emma studied on Saturday morning","M","M","announce","3","C","No",7,"37","English",0,"Male","",2.17196666666667
"3028",108,4576,"Frank got a cat","F","F","confirm","12","C","Yes",8,"37","English",0,"Male","",2.17196666666667
"3029",108,4431,"Isabella ate a steak on Sunday","M","M","prove","7","C","Yes",9,"37","English",0,"Male","",2.17196666666667
"3030",108,4476,"Danny ate the last cupcake","F","F","see","11","NonProj","Yes",10,"37","English",0,"Male","",2.17196666666667
"3031",108,3992,"Sebastian did really well on the exam",NA,"M","control_bad","control_bad4","control","No",11,"37","English",0,"Male","",2.17196666666667
"3032",108,6264,"Owen shoveled snow last winter","F","F","acknowledge","17","C","Yes",12,"37","English",0,"Male","",2.17196666666667
"3033",108,4696,"Jon walks to work","F","M","inform_Sam","19","C","Yes",13,"37","English",0,"Male","",2.17196666666667
"3034",108,3650,"the window broke",NA,"M","control_good","control_good2","control","Yes",14,"37","English",0,"Male","",2.17196666666667
"3035",108,3504,"Jayden rented a car","F","F","be_right_that","14","C","Yes",15,"37","English",0,"Male","",2.17196666666667
"3036",108,6436,"Zoe calculated the tip","M","F","suggest","10","C","No",16,"37","English",0,"Male","",2.17196666666667
"3037",108,3887,"Zack owns a car",NA,"F","control_good","control_good1","control","Yes",17,"37","English",0,"Male","",2.17196666666667
"3038",108,3461,"Charley speaks Spanish","F","M","think","20","NonProj","No",18,"37","English",0,"Male","",2.17196666666667
"3039",108,5298,"Julian dances salsa","F","F","discover","18","NonProj","Yes",19,"37","English",0,"Male","",2.17196666666667
"3040",108,5334,"Jackson ran 10 miles","F","M","say","13","C","No",20,"37","English",0,"Male","",2.17196666666667
"3041",108,3341,"Olivia sleeps until noon","M","M","admit","4","C","Yes",21,"37","English",0,"Male","",2.17196666666667
"3042",108,4483,"Mia drank 2 cocktails last night","M","F","demonstrate","6","C","Yes",22,"37","English",0,"Male","",2.17196666666667
"3043",108,3567,"Josie went on vacation to France","M","F","establish","2","NonProj","Yes",23,"37","English",0,"Male","",2.17196666666667
"3044",108,3431,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",24,"37","English",0,"Male","",2.17196666666667
"3045",108,4384,"Emily bought a car yesterday","M","F","know","8","NonProj","Yes",25,"37","English",0,"Male","",2.17196666666667
"3046",108,4682,"the apartment has a balcony",NA,"F","control_bad","control_bad2","control","No",26,"37","English",0,"Male","",2.17196666666667
"3047",108,3600,"Sophia got a tattoo","M","F","annoyed","5","NonProj","Yes",27,"37","English",0,"Male","",2.17196666666667
"3048",108,3078,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",28,"37","English",0,"Male","",2.17196666666667
"3049",108,5797,"Josh learned to ride a bike yesterday","F","F","confess","16","C","Yes",29,"37","English",0,"Male","",2.17196666666667
"3050",108,4353,"Vanessa looked into the mirror",NA,"F","control_good","control_good4","control","Yes",30,"37","English",0,"Male","",2.17196666666667
"3051",108,4760,"Tony had a drink last night","F","M","reveal","15","NonProj","Yes",31,"37","English",0,"Male","",2.17196666666667
"3052",108,4456,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",32,"37","English",0,"Male","",2.17196666666667
"3053",109,7383,"Sebastian did really well on the exam",NA,"F","control_bad","control_bad4","control","No",5,"57","English",0,"Male","none",4.02196666666667
"3054",109,9082,"Isabella ate a steak on Sunday","M","F","pretend","7","NonProj","No",6,"57","English",0,"Male","none",4.02196666666667
"3055",109,26042,"Frank got a cat","F","F","acknowledge","12","C","Yes",7,"57","English",0,"Male","none",4.02196666666667
"3056",109,5689,"Jayden rented a car","F","M","say","14","C","No",8,"57","English",0,"Male","none",4.02196666666667
"3057",109,16933,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",9,"57","English",0,"Male","none",4.02196666666667
"3058",109,7985,"Julian dances salsa","F","F","announce","18","C","No",10,"57","English",0,"Male","none",4.02196666666667
"3059",109,8513,"Zoe calculated the tip","M","M","admit","10","C","No",11,"57","English",0,"Male","none",4.02196666666667
"3060",109,11650,"Owen shoveled snow last winter","F","M","demonstrate","17","C","No",12,"57","English",0,"Male","none",4.02196666666667
"3061",109,11062,"Vanessa looked into the mirror",NA,"M","control_good","control_good4","control","Yes",13,"57","English",0,"Male","none",4.02196666666667
"3062",109,11000,"Mary is pregnant","M","F","know","1","NonProj","Yes",14,"57","English",0,"Male","none",4.02196666666667
"3063",109,10912,"Danny ate the last cupcake","F","F","prove","11","C","Yes",15,"57","English",0,"Male","none",4.02196666666667
"3064",109,4998,"Zack owns a car",NA,"F","control_good","control_good1","control","Yes",16,"57","English",0,"Male","none",4.02196666666667
"3065",109,3646,"Tony had a drink last night","F","M","suggest","15","C","No",17,"57","English",0,"Male","none",4.02196666666667
"3066",109,10153,"Emma studied on Saturday morning","M","M","discover","3","NonProj","Yes",18,"57","English",0,"Male","none",4.02196666666667
"3067",109,5250,"Sophia got a tattoo","M","M","see","5","NonProj","Yes",19,"57","English",0,"Male","none",4.02196666666667
"3068",109,4008,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",20,"57","English",0,"Male","none",4.02196666666667
"3069",109,5202,"Jon walks to work","F","F","inform_Sam","19","C","No",21,"57","English",0,"Male","none",4.02196666666667
"3070",109,4056,"Olivia sleeps until noon","M","F","hear","4","C","No",22,"57","English",0,"Male","none",4.02196666666667
"3071",109,4842,"Mia drank 2 cocktails last night","M","M","think","6","NonProj","No",23,"57","English",0,"Male","none",4.02196666666667
"3072",109,9279,"the window broke",NA,"F","control_good","control_good2","control","Yes",24,"57","English",0,"Male","none",4.02196666666667
"3073",109,12136,"Josh learned to ride a bike yesterday","F","F","reveal","16","NonProj","Yes",25,"57","English",0,"Male","none",4.02196666666667
"3074",109,6662,"Jackson ran 10 miles","F","F","annoyed","13","NonProj","No",26,"57","English",0,"Male","none",4.02196666666667
"3075",109,6416,"the apartment has a balcony",NA,"M","control_bad","control_bad2","control","No",27,"57","English",0,"Male","none",4.02196666666667
"3076",109,10743,"Emily bought a car yesterday","M","M","confirm","8","C","No",28,"57","English",0,"Male","none",4.02196666666667
"3077",109,7422,"Grace visited her sister","M","F","confess","9","C","No",29,"57","English",0,"Male","none",4.02196666666667
"3078",109,5820,"Charley speaks Spanish","F","F","establish","20","NonProj","Yes",30,"57","English",0,"Male","none",4.02196666666667
"3079",109,5884,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",31,"57","English",0,"Male","none",4.02196666666667
"3080",109,8550,"Josie went on vacation to France","M","F","be_right_that","2","C","Yes",32,"57","English",0,"Male","none",4.02196666666667
"3081",110,12198,"Julian dances salsa","F","M","admit","18","C","Yes",5,"43","english",0,"Female","",12.7292
"3082",110,7695,"Jayden rented a car","F","M","acknowledge","14","C","Yes",6,"43","english",0,"Female","",12.7292
"3083",110,36512,"Charley speaks Spanish","F","M","announce","20","C","Yes",7,"43","english",0,"Female","",12.7292
"3084",110,13185,"Mary is pregnant","M","M","discover","1","NonProj","Yes",8,"43","english",0,"Female","",12.7292
"3085",110,17848,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",9,"43","english",0,"Female","",12.7292
"3086",110,3976,"Sophia got a tattoo","M","F","know","5","NonProj","Yes",10,"43","english",0,"Female","",12.7292
"3087",110,4759,"Emma studied on Saturday morning","M","F","pretend","3","NonProj","Yes",11,"43","english",0,"Female","",12.7292
"3088",110,559753,"Jon walks to work","F","M","prove","19","C","Yes",12,"43","english",0,"Female","",12.7292
"3089",110,4007,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",13,"43","english",0,"Female","",12.7292
"3090",110,6192,"the apartment has a balcony",NA,"M","control_bad","control_bad2","control","No",14,"43","english",0,"Female","",12.7292
"3091",110,18248,"Isabella ate a steak on Sunday","M","M","establish","7","NonProj","Yes",15,"43","english",0,"Female","",12.7292
"3092",110,14368,"Josie went on vacation to France","M","F","be_right_that","2","C","Yes",16,"43","english",0,"Female","",12.7292
"3093",110,6807,"Mia drank 2 cocktails last night","M","F","inform_Sam","6","C","Yes",17,"43","english",0,"Female","",12.7292
"3094",110,8583,"Zoe calculated the tip","M","F","think","10","NonProj","Yes",18,"43","english",0,"Female","",12.7292
"3095",110,4498,"Olivia sleeps until noon","M","F","see","4","NonProj","Yes",19,"43","english",0,"Female","",12.7292
"3096",110,3568,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",20,"43","english",0,"Female","",12.7292
"3097",110,6752,"the window broke",NA,"F","control_good","control_good2","control","Yes",21,"43","english",0,"Female","",12.7292
"3098",110,4088,"Josh learned to ride a bike yesterday","F","F","annoyed","16","NonProj","Yes",22,"43","english",0,"Female","",12.7292
"3099",110,3718,"Frank got a cat","F","F","demonstrate","12","C","Yes",23,"43","english",0,"Female","",12.7292
"3100",110,3497,"Grace visited her sister","M","F","confirm","9","C","Yes",24,"43","english",0,"Female","",12.7292
"3101",110,2960,"Zack owns a car",NA,"M","control_good","control_good1","control","Yes",25,"43","english",0,"Female","",12.7292
"3102",110,2918,"Emily bought a car yesterday","M","M","hear","8","C","Yes",26,"43","english",0,"Female","",12.7292
"3103",110,2776,"Vanessa looked into the mirror",NA,"M","control_good","control_good4","control","Yes",27,"43","english",0,"Female","",12.7292
"3104",110,2847,"Jackson ran 10 miles","F","M","suggest","13","C","Yes",28,"43","english",0,"Female","",12.7292
"3105",110,3015,"Tony had a drink last night","F","F","confess","15","C","Yes",29,"43","english",0,"Female","",12.7292
"3106",110,2560,"Owen shoveled snow last winter","F","F","reveal","17","NonProj","Yes",30,"43","english",0,"Female","",12.7292
"3107",110,2544,"Danny ate the last cupcake","F","M","say","11","C","Yes",31,"43","english",0,"Female","",12.7292
"3108",110,3880,"Sebastian did really well on the exam",NA,"M","control_bad","control_bad4","control","No",32,"43","english",0,"Female","",12.7292
"3137",112,4909,"the apartment has a balcony",NA,"F","control_bad","control_bad2","control","No",5,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3138",112,13599,"Mia drank 2 cocktails last night","M","M","announce","6","C","No",6,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3139",112,6852,"Owen shoveled snow last winter","F","F","be_right_that","17","C","Yes",7,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3140",112,4434,"Olivia sleeps until noon","M","F","suggest","4","C","No",8,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3141",112,6591,"Danny ate the last cupcake","F","M","demonstrate","11","C","Yes",9,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3142",112,5398,"Jayden rented a car","F","M","reveal","14","NonProj","Yes",10,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3143",112,5791,"Zack owns a car",NA,"M","control_good","control_good1","control","Yes",11,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3144",112,3357,"Jackson ran 10 miles","F","F","prove","13","C","Yes",12,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3145",112,4189,"Charley speaks Spanish","F","F","discover","20","NonProj","Yes",13,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3146",112,3898,"Zoe calculated the tip","M","M","admit","10","C","Yes",14,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3147",112,5079,"Frank got a cat","F","M","say","12","C","No",15,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3148",112,5859,"the window broke",NA,"F","control_good","control_good2","control","Yes",16,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3149",112,3935,"Sophia got a tattoo","M","M","see","5","NonProj","Yes",17,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3150",112,5451,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",18,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3151",112,5295,"Julian dances salsa","F","F","know","18","NonProj","Yes",19,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3152",112,3376,"Tony had a drink last night","F","M","think","15","NonProj","No",20,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3153",112,4626,"Grace visited her sister","M","F","acknowledge","9","C","Yes",21,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3154",112,4052,"Isabella ate a steak on Sunday","M","F","pretend","7","NonProj","No",22,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3155",112,5916,"Josie went on vacation to France","M","F","inform_Sam","2","C","Yes",23,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3156",112,4093,"Sebastian did really well on the exam",NA,"M","control_bad","control_bad4","control","No",24,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3157",112,3695,"Vanessa looked into the mirror",NA,"F","control_good","control_good4","control","Yes",25,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3158",112,4880,"Jon walks to work","F","F","hear","19","C","No",26,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3159",112,6413,"Josh learned to ride a bike yesterday","F","M","confirm","16","C","Yes",27,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3160",112,3444,"Emily bought a car yesterday","M","F","establish","8","NonProj","Yes",28,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3161",112,4133,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",29,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3162",112,5243,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",30,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3163",112,3798,"Mary is pregnant","M","F","confess","1","C","Yes",31,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3164",112,4994,"Emma studied on Saturday morning","M","M","annoyed","3","NonProj","Yes",32,"42","English",0,"Male","I have no comments, the pair is fair.",2.38833333333333
"3165",113,4981,"Zack owns a car",NA,"M","control_good","control_good1","control","Yes",5,"30","english",0,"Male","loved it",2.28258333333333
"3166",113,5245,"Olivia sleeps until noon","M","F","prove","4","C","Yes",6,"30","english",0,"Male","loved it",2.28258333333333
"3167",113,5461,"Grace visited her sister","M","M","know","9","NonProj","Yes",7,"30","english",0,"Male","loved it",2.28258333333333
"3168",113,11452,"Sophia got a tattoo","M","M","think","5","NonProj","No",8,"30","english",0,"Male","loved it",2.28258333333333
"3169",113,3666,"Jackson ran 10 miles","F","M","announce","13","C","Yes",9,"30","english",0,"Male","loved it",2.28258333333333
"3170",113,4453,"Sebastian did really well on the exam",NA,"F","control_bad","control_bad4","control","No",10,"30","english",0,"Male","loved it",2.28258333333333
"3171",113,5500,"Charley speaks Spanish","F","F","inform_Sam","20","C","Yes",11,"30","english",0,"Male","loved it",2.28258333333333
"3172",113,2719,"Jayden rented a car","F","F","reveal","14","NonProj","Yes",12,"30","english",0,"Male","loved it",2.28258333333333
"3173",113,4145,"Josh learned to ride a bike yesterday","F","M","confess","16","C","Yes",13,"30","english",0,"Male","loved it",2.28258333333333
"3174",113,3637,"Frank got a cat","F","F","establish","12","NonProj","Yes",14,"30","english",0,"Male","loved it",2.28258333333333
"3175",113,4544,"Jon walks to work","F","F","discover","19","NonProj","Yes",15,"30","english",0,"Male","loved it",2.28258333333333
"3176",113,3151,"Mia drank 2 cocktails last night","M","F","suggest","6","C","Yes",16,"30","english",0,"Male","loved it",2.28258333333333
"3177",113,4418,"Owen shoveled snow last winter","F","M","demonstrate","17","C","Yes",17,"30","english",0,"Male","loved it",2.28258333333333
"3178",113,3772,"Julian dances salsa","F","M","acknowledge","18","C","Yes",18,"30","english",0,"Male","loved it",2.28258333333333
"3179",113,4038,"the apartment has a balcony",NA,"M","control_bad","control_bad2","control","No",19,"30","english",0,"Male","loved it",2.28258333333333
"3180",113,3563,"Emily bought a car yesterday","M","F","annoyed","8","NonProj","Yes",20,"30","english",0,"Male","loved it",2.28258333333333
"3181",113,2446,"Mary is pregnant","M","F","say","1","C","Yes",21,"30","english",0,"Male","loved it",2.28258333333333
"3182",113,3956,"Zoe calculated the tip","M","F","confirm","10","C","Yes",22,"30","english",0,"Male","loved it",2.28258333333333
"3183",113,4036,"the window broke",NA,"M","control_good","control_good2","control","Yes",23,"30","english",0,"Male","loved it",2.28258333333333
"3184",113,5312,"Josie went on vacation to France","M","F","hear","2","C","Yes",24,"30","english",0,"Male","loved it",2.28258333333333
"3185",113,2657,"Emma studied on Saturday morning","M","F","be_right_that","3","C","Yes",25,"30","english",0,"Male","loved it",2.28258333333333
"3186",113,14038,"Isabella ate a steak on Sunday","M","F","admit","7","C","Yes",26,"30","english",0,"Male","loved it",2.28258333333333
"3187",113,6940,"Danny ate the last cupcake","F","M","see","11","NonProj","Yes",27,"30","english",0,"Male","loved it",2.28258333333333
"3188",113,4635,"Dana wears a wig",NA,"M","control_bad","control_bad1","control","No",28,"30","english",0,"Male","loved it",2.28258333333333
"3189",113,6901,"Tony had a drink last night","F","M","pretend","15","NonProj","No",29,"30","english",0,"Male","loved it",2.28258333333333
"3190",113,3330,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",30,"30","english",0,"Male","loved it",2.28258333333333
"3191",113,4387,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",31,"30","english",0,"Male","loved it",2.28258333333333
"3192",113,3572,"Vanessa looked into the mirror",NA,"F","control_good","control_good4","control","Yes",32,"30","english",0,"Male","loved it",2.28258333333333
"3193",114,5139,"Grace visited her sister","M","F","say","9","C","Yes",5,"31","English",0,"Male","This is fair price",2.61038333333333
"3194",114,3480,"Emma studied on Saturday morning","M","M","prove","3","C","Yes",6,"31","English",0,"Male","This is fair price",2.61038333333333
"3195",114,3634,"Jackson ran 10 miles","F","M","establish","13","NonProj","Yes",7,"31","English",0,"Male","This is fair price",2.61038333333333
"3196",114,3730,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",8,"31","English",0,"Male","This is fair price",2.61038333333333
"3197",114,5358,"Danny ate the last cupcake","F","F","inform_Sam","11","C","Yes",9,"31","English",0,"Male","This is fair price",2.61038333333333
"3198",114,5092,"Jon walks to work","F","F","discover","19","NonProj","Yes",10,"31","English",0,"Male","This is fair price",2.61038333333333
"3199",114,5882,"Charley speaks Spanish","F","M","see","20","NonProj","Yes",11,"31","English",0,"Male","This is fair price",2.61038333333333
"3200",114,2836,"Sebastian did really well on the exam",NA,"M","control_bad","control_bad4","control","No",12,"31","English",0,"Male","This is fair price",2.61038333333333
"3201",114,8080,"Olivia sleeps until noon","M","M","think","4","NonProj","No",13,"31","English",0,"Male","This is fair price",2.61038333333333
"3202",114,4166,"Mia drank 2 cocktails last night","M","F","demonstrate","6","C","Yes",14,"31","English",0,"Male","This is fair price",2.61038333333333
"3203",114,4382,"Zoe calculated the tip","M","M","confess","10","C","Yes",15,"31","English",0,"Male","This is fair price",2.61038333333333
"3204",114,3530,"the apartment has a balcony",NA,"M","control_bad","control_bad2","control","No",16,"31","English",0,"Male","This is fair price",2.61038333333333
"3205",114,6446,"Tony had a drink last night","F","M","pretend","15","NonProj","No",17,"31","English",0,"Male","This is fair price",2.61038333333333
"3206",114,8764,"Sophia got a tattoo","M","F","reveal","5","NonProj","Yes",18,"31","English",0,"Male","This is fair price",2.61038333333333
"3207",114,5172,"Josie went on vacation to France","M","F","annoyed","2","NonProj","Yes",19,"31","English",0,"Male","This is fair price",2.61038333333333
"3208",114,3900,"the window broke",NA,"F","control_good","control_good2","control","Yes",20,"31","English",0,"Male","This is fair price",2.61038333333333
"3209",114,2860,"Zack owns a car",NA,"F","control_good","control_good1","control","Yes",21,"31","English",0,"Male","This is fair price",2.61038333333333
"3210",114,12086,"Mary is pregnant","M","M","suggest","1","C","No",22,"31","English",0,"Male","This is fair price",2.61038333333333
"3211",114,15904,"Owen shoveled snow last winter","F","M","know","17","NonProj","Yes",23,"31","English",0,"Male","This is fair price",2.61038333333333
"3212",114,9354,"Julian dances salsa","F","M","hear","18","C","No",24,"31","English",0,"Male","This is fair price",2.61038333333333
"3213",114,2650,"Jayden rented a car","F","F","admit","14","C","Yes",25,"31","English",0,"Male","This is fair price",2.61038333333333
"3214",114,4214,"Isabella ate a steak on Sunday","M","M","be_right_that","7","C","Yes",26,"31","English",0,"Male","This is fair price",2.61038333333333
"3215",114,4036,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",27,"31","English",0,"Male","This is fair price",2.61038333333333
"3216",114,3916,"Dana wears a wig",NA,"M","control_bad","control_bad1","control","No",28,"31","English",0,"Male","This is fair price",2.61038333333333
"3217",114,11674,"Josh learned to ride a bike yesterday","F","F","announce","16","C","Yes",29,"31","English",0,"Male","This is fair price",2.61038333333333
"3218",114,2400,"Frank got a cat","F","F","confirm","12","C","Yes",30,"31","English",0,"Male","This is fair price",2.61038333333333
"3219",114,4746,"Vanessa looked into the mirror",NA,"M","control_good","control_good4","control","Yes",31,"31","English",0,"Male","This is fair price",2.61038333333333
"3220",114,3192,"Emily bought a car yesterday","M","F","acknowledge","8","C","Yes",32,"31","English",0,"Male","This is fair price",2.61038333333333
"3221",115,7969,"Emily bought a car yesterday","M","F","see","8","NonProj","Yes",5,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3222",115,8547,"Mia drank 2 cocktails last night","M","M","confirm","6","C","Yes",6,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3223",115,15062,"Josh learned to ride a bike yesterday","F","F","discover","16","NonProj","Yes",7,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3224",115,17225,"Julian dances salsa","F","F","prove","18","C","Yes",8,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3225",115,10737,"Emma studied on Saturday morning","M","M","demonstrate","3","C","Yes",9,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3226",115,11440,"Sophia got a tattoo","M","M","inform_Sam","5","C","Yes",10,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3227",115,37295,"Isabella ate a steak on Sunday","M","F","annoyed","7","NonProj","Yes",11,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3228",115,7005,"Zack owns a car",NA,"F","control_good","control_good1","control","Yes",12,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3229",115,14705,"Danny ate the last cupcake","F","M","reveal","11","NonProj","Yes",13,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3230",115,12183,"Owen shoveled snow last winter","F","M","think","17","NonProj","No",14,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3231",115,12989,"Josie went on vacation to France","M","M","say","2","C","Yes",15,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3232",115,8638,"Zoe calculated the tip","M","F","confess","10","C","Yes",16,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3233",115,33092,"Madison closed the window",NA,"F","control_bad","control_bad3","control","No",17,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3234",115,11664,"Tony had a drink last night","F","F","suggest","15","C","No",18,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3235",115,9535,"Jayden rented a car","F","F","hear","14","C","No",19,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3236",115,8161,"Sebastian did really well on the exam",NA,"F","control_bad","control_bad4","control","No",20,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3237",115,9568,"Frank got a cat","F","F","admit","12","C","Yes",21,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3238",115,14743,"the apartment has a balcony",NA,"M","control_bad","control_bad2","control","No",22,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3239",115,9540,"the window broke",NA,"M","control_good","control_good2","control","Yes",23,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3240",115,9714,"Vanessa looked into the mirror",NA,"M","control_good","control_good4","control","Yes",24,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3241",115,6388,"Frederick solved the problem",NA,"M","control_good","control_good3","control","Yes",25,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3242",115,8691,"Jackson ran 10 miles","F","M","announce","13","C","Yes",26,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3243",115,28577,"Mary is pregnant","M","F","pretend","1","NonProj","No",27,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3244",115,7002,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",28,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3245",115,8335,"Grace visited her sister","M","M","know","9","NonProj","Yes",29,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3246",115,33651,"Jon walks to work","F","M","be_right_that","19","C","Yes",30,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3247",115,24535,"Charley speaks Spanish","F","F","establish","20","NonProj","Yes",31,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3248",115,24406,"Olivia sleeps until noon","M","F","acknowledge","4","C","Yes",32,"57","English",0,"Male","1.00//Thanks",6.85661666666667
"3249",116,5284,"Frederick solved the problem",NA,"F","control_good","control_good3","control","Yes",5,"38","English",0,"Female","",2.27226666666667
"3250",116,4624,"Zack owns a car",NA,"F","control_good","control_good1","control","Yes",6,"38","English",0,"Female","",2.27226666666667
"3251",116,9056,"Jon walks to work","F","F","prove","19","C","Yes",7,"38","English",0,"Female","",2.27226666666667
"3252",116,3919,"the apartment has a balcony",NA,"F","control_bad","control_bad2","control","No",8,"38","English",0,"Female","",2.27226666666667
"3253",116,6007,"Josh learned to ride a bike yesterday","F","F","pretend","16","NonProj","No",9,"38","English",0,"Female","",2.27226666666667
"3254",116,6313,"Tony had a drink last night","F","F","establish","15","NonProj","Yes",10,"38","English",0,"Female","",2.27226666666667
"3255",116,3471,"Grace visited her sister","M","F","demonstrate","9","C","Yes",11,"38","English",0,"Female","",2.27226666666667
"3256",116,3671,"Charley speaks Spanish","F","M","confess","20","C","Yes",12,"38","English",0,"Female","",2.27226666666667
"3257",116,2953,"Mary is pregnant","M","F","think","1","NonProj","No",13,"38","English",0,"Female","",2.27226666666667
"3258",116,2343,"Dana wears a wig",NA,"F","control_bad","control_bad1","control","No",14,"38","English",0,"Female","",2.27226666666667
"3259",116,3352,"Frank got a cat","F","M","suggest","12","C","No",15,"38","English",0,"Female","",2.27226666666667
"3260",116,9701,"Danny ate the last cupcake","F","F","say","11","C","Yes",16,"38","English",0,"Female","",2.27226666666667
"3261",116,3599,"Josie went on vacation to France","M","M","annoyed","2","NonProj","Yes",17,"38","English",0,"Female","",2.27226666666667
"3262",116,3618,"the window broke",NA,"F","control_good","control_good2","control","Yes",18,"38","English",0,"Female","",2.27226666666667
"3263",116,2888,"Madison closed the window",NA,"M","control_bad","control_bad3","control","No",19,"38","English",0,"Female","",2.27226666666667
"3264",116,5360,"Mia drank 2 cocktails last night","M","F","hear","6","C","Yes",20,"38","English",0,"Female","",2.27226666666667
"3265",116,9509,"Jackson ran 10 miles","F","F","inform_Sam","13","C","Yes",21,"38","English",0,"Female","",2.27226666666667
"3266",116,4223,"Isabella ate a steak on Sunday","M","F","be_right_that","7","C","Yes",22,"38","English",0,"Female","",2.27226666666667
"3267",116,3583,"Jayden rented a car","F","M","confirm","14","C","Yes",23,"38","English",0,"Female","",2.27226666666667
"3268",116,4047,"Sophia got a tattoo","M","M","announce","5","C","Yes",24,"38","English",0,"Female","",2.27226666666667
