workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
49,5584,swing,is_aware,is_aware,C,0.32,block1,20,Yes,28,English,,Windows,900,1600,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3VHHR074H3IL60A5YN115NSQH327LY,49,Approved,Tue Jun 23 07:26:56 CEST 2015,Mon Jun 22 14:42:41 CEST 2015,Mon Jun 22 14:46:56 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},4.2046166666666664
49,3152,horse,MC6,MC,NonProj,0.98,block1,21,Yes,28,English,,Windows,900,1600,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3VHHR074H3IL60A5YN115NSQH327LY,49,Approved,Tue Jun 23 07:26:56 CEST 2015,Mon Jun 22 14:42:41 CEST 2015,Mon Jun 22 14:46:56 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},4.2046166666666664
49,3624,damp,found_out,found_out,C,0.36,block1,22,Yes,28,English,,Windows,900,1600,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3VHHR074H3IL60A5YN115NSQH327LY,49,Approved,Tue Jun 23 07:26:56 CEST 2015,Mon Jun 22 14:42:41 CEST 2015,Mon Jun 22 14:46:56 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},4.2046166666666664
50,12540,zoo,MC2,MC,NonProj,0.96,block1,3,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,5327,poodle,MC6,MC,NonProj,0.95,block1,4,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,8425,dancing,noticed,noticed,C,0.07,block1,5,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,12451,bmw,MC4,MC,NonProj,0.95,block1,6,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,8109,tea,is_amused,is_amused,C,0.07,block1,7,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,5702,nails,discovered,discovered,C,0.1,block1,8,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,7726,swing,learned,learned,C,0.08,block1,9,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,4388,purple,MC8,MC,NonProj,0.93,block1,10,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,5889,garage,MC7,MC,NonProj,0.94,block1,11,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,6830,horse,MC1,MC,NonProj,0.97,block1,12,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,6120,pool,confessed,confessed,C,0.06,block1,13,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,7146,yoga,is_annoyed,is_annoyed,C,0.03,block1,14,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,7285,hat,found_out,found_out,C,0.01,block1,15,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,10565,damp,saw,saw,C,0.03,block1,16,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,11367,chili,revealed,revealed,C,0.07,block1,17,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,9920,frisbee,established,established,C,0.07,block1,18,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,9691,picture,is_aware,is_aware,C,0.12,block1,19,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,4383,cupcakes,MC5,MC,NonProj,0.94,block1,20,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,7039,poem,realize,realize,C,0.07,block1,21,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
50,4855,ditch,MC3,MC,NonProj,0.95,block1,22,Yes,39,english,,Mac,800,1280,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,32M8BPYGATN29SD06N8IJKDRZ2SGIX,50,Approved,Tue Jun 23 07:27:02 CEST 2015,Mon Jun 22 14:43:35 CEST 2015,Mon Jun 22 14:47:02 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},3.3955
51,13605,hat,established,established,C,1,block1,3,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,5569,frisbee,MC8,MC,NonProj,1,block1,4,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,4777,bmw,realize,realize,C,1,block1,5,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,5407,swing,revealed,revealed,C,1,block1,6,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,7642,purple,is_amused,is_amused,C,0.11,block1,7,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,5554,poem,MC1,MC,NonProj,0.99,block1,8,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,11750,tea,is_aware,is_aware,C,0.13,block1,9,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,6202,poodle,noticed,noticed,C,0.26,block1,10,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,4076,zoo,MC5,MC,NonProj,1,block1,11,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
51,4706,yoga,MC7,MC,NonProj,1,block1,12,Yes,21,English,,Windows,1080,1920,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3FTYUGLFSUMNLK8UXDOGOQ6PHO5D59,51,Approved,Tue Jun 23 07:27:11 CEST 2015,Mon Jun 22 14:44:30 CEST 2015,Mon Jun 22 14:47:11 CEST 2015,Mon Jun 22 17:53:36 CEST 2015,,,,,[],{},2.649366666666667
